V;3;PL	28.879539743357775	29.20954921725206	10.862169743618983
V;1;FUT	8.84281525478758	2.9968468465085607	14.383782576883066
V;PRS;2	0.6684982620335728	0.27786934637697414	1.3852918338373326
V;3;PRS	1.210044729997757	0.44623915618285537	1.711852248609073
V;PST;PL	10.38230949366547	9.797877960139886	2.646647097912947
V;IMP;PL	21.467385266698127	25.555398774056812	14.13916875910482
V;2;FUT	2.415541865521486	1.6332451568450779	2.709778278608276
V;SG;FUT	2.5856294510221307	1.2172636718023568	3.441562636233687
V;SG;IMP	10.869782101460778	2.9152372013777494	14.562357358203997
V;SG;3	28.75187465796854	29.79859285103157	7.311939229388794
V;SG;PRS	1.3525646131887872	0.6139547934872098	1.935942415484869
V;PL;1	37.68777066464335	35.699326403904706	14.727118981817608
V;PRS;PL	2.4072365883175246	0.891099282183859	3.464532626571436
V;FUT;2	1.2320094508918038	0.5616301106820174	1.9204920947087778
V;PRS;1	2.2274629171515494	1.089181391755119	3.5200679224016587
V;2;PRS	0.8093487542009722	0.31116741619916866	1.5876824069331146
V;PL;FUT	5.100198567941628	0.4705619682881661	11.918301311837308
V;2;SG	24.34537348576097	32.1527583852876	17.81251426084204
V;3;SG	29.7027518644249	31.507390699116513	7.5000362349382055
V;FUT;PL	5.604536653950595	0.6426322428087587	12.494376173590757
