Mood;Tense	1.0	6.925467811316826
Tense;Number	5.0	14.714329929741702
Mood;Number	4.0	10.015613594161675
Person;Tense	3.0	7.016320912907356
Person;Number	2.0	6.144637584722217
Person;Mood	2.0	5.732270430968414
