Mood;Tense	2.0	32.856195792818745
Number;Aspect	5.0	8.91273871192627
Number;Mood	6.0	11.165745724202786
Tense;Person	3.0	11.75064907820605
Mood;Person	1.0	14.539146566531972
Mood;Voice	2.0	12.457276560249987
Number;Person	7.0	25.98876984930123
Number;Tense	4.0	10.683466831670083
Aspect;Person	2.0	11.622660414304692
Tense;Voice	4.0	10.690357984022931
Mood;Aspect	1.0	28.262260586419305
Number;Voice	8.0	13.882736965863025
Person;Voice	1.0	23.64992088230883
