V;2;IPFV	1.527195326623892	0.7745335912768496	2.148447076376147
V;FEM;PL	14.812414746240448	12.634829227987211	10.06229203163502
V;ACT;PL	4.250503987850195	2.6016579327224463	4.895067616974792
V;1;PST	18.824105264476803	20.176924745668657	7.3966418403312835
V;2;SG	6.670811166809457	3.1926854705961887	7.429502284935251
V;IPFV;MASC	8.578743854971464	5.958234518999234	8.389341023380041
V;PL;PASS	2.964789640840735	1.7310337068010995	3.6249085617163845
V;3;SG	4.641391401217266	3.5581593145616353	4.1122985903370814
V;ACT;V.PTCP	29.455068138848908	26.357451243326068	15.074301057187894
V;3;DU	8.816632502845337	7.265343119852332	6.075973041918608
V;IND;SG	4.837079111352356	1.057260873929863	9.395140611883656
V;PRF;DU	9.494057163813144	10.138153978041373	5.8123937414497195
V;1;PASS	10.56224456028113	8.700928377049422	10.420069342909105
V;IPFV;3	1.7248755840528094	0.8912185146564298	2.1739482203732936
V;MASC;SBJV	0.9548719787232719	0.3158585883429623	1.6506562968740959
V;2;MASC	9.066275300020182	7.205560513306409	12.360239079540417
V;IPFV;SG	4.464066562996375	0.7627287082231646	11.83702808851991
V;1;PL	54.69306443932747	55.72576832771301	23.53826979607309
V;PST;SG	7.3414060824238945	5.154498474439606	6.7408000023693235
V;PASS;PST	34.20173513981016	32.96168502327055	13.059311495895287
V;IMP;DU	3.1408597079104177	0.9108644416737661	5.492708613256438
V;MASC;PST	5.880280677948856	3.7414525891654193	6.198233108127071
V;ACT;IND	17.31859193933784	11.036333379568532	16.67590856152096
V;PL;SBJV	0.6467059151544836	0.07161151060790871	1.609120322018788
V;PRF;3	15.543486841418396	15.636914592880203	11.63477802704246
V;SG;SBJV	1.8045674418732796	0.7968143280013464	2.900547609315109
V;3;IND	7.287492994026401	1.3600170828940463	10.977722997420889
V;DU;PRF	14.235359259489057	15.721737364521687	10.519296965620933
V;3;FEM	6.939108279698467	4.451942847305872	6.763682817246938
V;1;SBJV	3.242538214672981	2.251985560869798	3.6404193330152474
V;MASC;DU	21.636591048745274	24.07966091419803	6.813110389196285
V;3;PRF	12.447060451264038	10.890714534994913	9.876252197891617
V;FEM;PST	15.753453118155901	15.143927039403934	14.209109243375538
V;MASC;PASS	1.498019525732829	0.33336391118791653	3.1445197290472713
V;DU;3	9.297519688460302	7.45635803922778	7.743615751867518
V;FEM;2	14.393647303119437	9.232371902500745	14.33945280397292
